LATITUDE,LONGITUDE
10.54384782,37.9933181
10.49221681,36.80198644
10.71838786,39.87186863
10.68522496,37.2625852
10.60170076,39.80356981
10.58009183,39.60095005
10.53608006,38.68123297
10.54125179,38.98457478
10.68723295,38.21794437
10.54332704,37.04986465
10.684592,39.25844763
10.56450548,34.45574228
10.73494752,40.2794063
10.75593517,40.03274367
10.74969911,38.69604126
10.89365023,37.23217249
10.68243753,34.82753868
10.77936615,39.84737847
10.70180266,37.27699525
10.47082344,36.21494501
10.69569061,39.45425179
10.82764349,37.02608683
10.95861668,38.27338886
10.7605771,36.79068034
10.96517328,38.27407378
10.8116331,39.61304407
10.85662517,39.16259948
10.9714628,36.9118929
10.9433401,39.96638223
10.9356984,38.64228578
10.83387378,37.75381603
10.86613878,38.39263121
10.86174885,37.61492679
10.62893591,42.34053263
10.54514779,35.95692076
10.78557021,36.50643626
10.97516234,37.44198766
10.60572843,35.55208513
10.99993576,37.20874278
10.98686381,38.16957489
10.97465971,40.29345938
11.09592917,39.71967006
11.0848548,36.89773947
10.39400258,41.03060703
10.42870858,41.63401178
10.98926882,37.90040654
10.55656389,35.20180033
11.0193257,36.27789322
11.06904941,38.77519475
11.04872092,39.48917164
11.23833441,39.76434357
11.14727776,39.63703551
11.17596482,37.67004638
11.07397032,39.83512692
11.34633549,39.70956831
11.36848135,37.26949416
11.37212036,41.59769616
11.22730536,36.77140882
11.24278477,38.93412152
11.26236896,37.49204784
11.19608629,40.04787378
11.28050627,39.46066438
11.31280578,36.40879719
11.40925986,41.68243352
11.32709683,39.69025213
11.22462027,39.22605285
11.37282165,37.91379315
11.54235142,41.66262243
11.33664007,38.36994983
11.47362438,38.83903974
11.43885532,39.88929635
11.33378834,37.16111961
11.47627524,36.84204408
11.58404338,37.38880252
11.30956987,41.68646828
11.50202981,39.49511903
11.38538351,40.65255028
11.36557462,36.01876875
11.5639532,38.5616888
11.4943164,38.07333334
11.59496139,40.21592483
11.66131686,39.01365763
11.61465944,39.2217508
11.56882648,37.35618241
11.82335789,39.59418289
11.70619888,36.95512966
11.61381089,37.67763356
11.86290237,38.02122754
11.6685046,39.74990616
11.55343573,41.47329131
11.81612083,40.17205
11.97773866,40.94533607
11.79535967,39.48538607
11.53267167,35.47645338
11.8243164,38.82679412
11.88777062,37.76982349
11.84169299,38.07893905
11.70022068,36.4070232
12.11004734,40.71158399
11.93613256,36.74161305
11.85329389,38.43455798
11.84835396,41.01932914
12.04779989,40.31042173
12.01161979,37.31371127
12.17138701,38.71743543
12.05647008,39.32471719
12.06300113,39.04815013
12.11149388,39.63912614
12.19019604,39.98651084
12.14748457,37.78318371
12.23544773,36.77147446
12.41868759,39.56092323
12.50626922,39.51454265
12.33666934,39.07064507
12.19246298,38.23683225
12.39032415,39.5162991
12.42806779,39.9339815
12.57938066,39.49856046
12.2431137,35.8753039
12.40200676,37.26089452
12.43740423,38.67352336
12.38524478,37.59099606
12.6184231,39.03630685
12.57553948,37.45036307
12.54542809,39.38304058
12.49431804,37.84737232
12.54520224,38.19260336
12.78284054,39.54351446
12.75883791,39.45639214
12.60644608,36.91899467
12.67155131,39.05969214
12.50337591,40.89581927
12.64492306,39.71712189
12.7547434,37.38363865
12.78105241,37.77746142
12.56969803,40.36354855
12.95064967,39.42542148
12.82721063,39.93302011
12.8071462,38.70619348
12.93598369,38.49773653
12.56335926,41.67632119
13.03808657,37.08429855
13.04456669,37.70413934
13.06753293,38.90768867
12.83260069,36.40970291
13.01399696,38.20341302
13.2904711,40.91278655
13.23940994,38.45753948
13.15149802,39.55921535
13.19503511,37.83180064
13.22662666,39.17345494
13.14098948,40.1487941
13.43787813,38.44948163
13.32380997,37.02613373
13.40393737,38.89087114
13.39305069,37.96650051
13.36631634,39.86290992
13.44686146,39.55859258
13.63692677,38.99386577
13.51589189,37.0800437
13.33171193,36.52559729
13.62706429,39.23057524
13.78681374,39.60005017
13.63672979,38.1896233
13.70868934,38.91548516
13.75747476,39.52849533
13.84603873,38.68734489
13.49953148,40.71612693
13.80878713,39.73902717
14.10198354,38.28198978
13.75895468,37.40527877
14.00494154,39.87315424
14.12443731,38.72678935
13.96786229,39.3856609
13.98842697,39.09339353
14.17400554,38.88895527
13.96019414,37.99517974
13.94823513,40.16218166
14.0972759,38.28991652
14.09925178,38.76159121
14.27376094,39.46509019
14.27790493,36.61443552
14.18238334,38.92662826
14.01467365,38.44709968
14.09036056,38.58926807
14.23747002,39.38423146
14.16244313,39.60846384
14.40135161,37.79133162
14.04996563,36.94123491
14.37470968,38.76309401
14.40640957,39.40509229
14.2889732,40.00633665
14.48850793,39.66987423
14.38874518,39.13021933
14.36926362,38.19796982
14.44081517,37.85561666
3.706525234,39.03443823
9.014283249,38.69135847
8.900576772,38.80502351
8.946700042,38.72811766
9.012545843,38.73123825
9.002018286,38.75997457
9.035770822,38.72804561
9.037205096,38.75659482
13.50896727,39.48516824
6.872795275,36.61023614
7.265775085,36.55481626

